node_id,name,name_native,birth_year,death_year,styles,locality,wikipedia_url,reason,status
J0187,Yukio Tani,谷幸雄,1880,1950,tenjin-shinyo-ryu|daito-ryu|judo,"London, England (from Japan)",,"[japanese sweep/plausible] ABSENT from roster_current.tsv (grep 'Yukio Tani' returns nothing) even though Gunji Koizumi (Q5618841), whose Budokwai he was the FIRST instructor of, is already in the dataset — so this is a missing edge on an existing node. Nicknamed 「小さな谷」; under 160cm. From a martial family: his grandfather studied under the founder of Tenjin Shin'yō-ryū and his father worked with the Tokyo police martial arts section. Trained Tenjin Shin'yō-ryū jūjutsu and Daitō-ryū (2nd dan). Went to London in 1900 aged 19 at the invitation of Edward William Barton-Wright (Bartitsu); from c.1903 worked with promoter William Bankier challenging music-hall wrestlers, reportedly beating over 500 opponents in six months with his only recorded loss to fellow Japanese Taro Miyake in 1905. In 1918 became the first instructor of Koizumi Gunji's 武道会 (Budokwai) in London, eventually 4th dan in judo, teaching until his death in 1950. DEATH: 1950, stated directly by ja.wikipedia. | https://ja.wikipedia.org/wiki/%E8%B0%B7%E5%B9%B8%E9%9B%84 | https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%B3%89%E8%BB%8D%E6%B2%BB",proposed
J0188,Taro Miyake,三宅多留次,1881,1935,judo,"Okayama, Japan; London; Seattle, USA",,"[japanese sweep/confirmed] ABSENT from roster_current.tsv. NOTE the roster DOES contain W0023 'Miyake Sango' (no kanji, UNLINKED) — that is a different person and should not be merged with this one. Born Okayama Prefecture. Teachers per ja.wikipedia: 小野田佐太郎 (Onoda Satarō) at the Meibukan, 田辺又右衛門 (Tanabe Mataemon) of Fusen-ryū, and 半田弥太郎 (Handa Yatarō). Moved to London c.1904, beat the then jūjutsu champion Yukio Tani, and co-authored 'The Game of Ju-jitsu' with him in 1906; toured Europe, emigrated to the USA in 1914, opened jūjutsu schools in Seattle, wrestled Ad Santel in 1917 and competed professionally at Madison Square Garden into his fifties. DEATH: 1935, stated by ja.wikipedia. He is the second half of the London/Budokwai-era overseas branch cluster that the English-built roster has missed entirely. | https://ja.wikipedia.org/wiki/%E4%B8%89%E5%AE%85%E5%A4%9A%E7%95%99%E6%AC%A1 | https://ja.wikipedia.org/wiki/%E8%B0%B7%E5%B9%B8%E9%9B%84",proposed
J0189,Hiroo Mochizuki,望月拡雄,1936,,yoseikan-budo|aikido|karate-generic,"Shizuoka, Japan; later France",,"[japanese sweep/plausible] ABSENT from roster_current.tsv, which is a clear structural hole: styles_current.tsv carries `yoseikan-budo` with an EMPTY founder field, and two of its practitioners (Vernon Bell Q19325706, Bjorn Bregy Q352678) plus his father Minoru Mochizuki (Q1937662, 望月稔, founder of the 養正館) are all already rostered. Hiroo is Minoru's son, born 1936, who moved to France and developed his father's Yōseikan teaching into modern Yoseikan Budo. KANJI CAVEAT: he has no ja.wikipedia article (I checked the API — 望月煌正 and 養正館武道 both return 'missing'), and the only source I could reach giving kanji renders it 望月拡雄; French and federation sources commonly give 望月煌正. Treat the kanji as UNRESOLVED and verify before publishing. Recommend also filling styles_current.tsv `yoseikan-budo`.founder with his name. No death asserted. | https://ja.wikipedia.org/wiki/%E6%9C%9B%E6%9C%88%E7%A8%94 | https://www.yoseikan.com/",proposed
N0002,Jiryo Uezu,,1900,,,,,"[book:Nagamine/Cramer/Guarelli PDF PAGE 168] Absent. Not Angi Uezu Q4763171 (1935-2024, Isshin-ryu). Okinawan sumo/tegumi practitioner from Gushikawa village, Kumejima; likely out of scope if the graph is karate/kobudo only. Cite: Nagamine,",proposed
N0006,Gikei Yamazato,,1835,1905,,,,"[book:Nagamine/Cramer/Guarelli PDF PAGE 58] Absent; no Yamazato of any given name in the dataset. Tomari village, dated 1835-1905, so a well-specified addition to the Tomari-te circle. Cite: Nagamine, Tales of Okinawa's Great Masters.",proposed
N0008,Aji Tanmei Iha,,,,,,,"[book:Nagamine/Cramer/Guarelli PDF 85] Absent. The dataset's Tomari Iha is Kodatsu Iha C00261 (伊波興達, 1873-1928), a different figure: 'Aji Tanmei' is an honorific ('old lord'), not a given name, so this may resolve to an existing Iha once na",proposed
N0027,Shinjō Gima,儀間真常; Chinese name 麻平衡 Má Pínghéng,1557,1644,,,,"[book:Nagamine/Cramer/Guarelli SECTION 8] Absent, and distinct from Shinkin Gima C00319 (儀間真謹, 1896-1989) despite the shared surname characters. This is the 16th-17th century Ryukyuan official Gima Shinjo; well dated (1557-1644) but a histo",proposed
N0028,Ying Jin,金硬流 (Kingai-ryu),,,,,,"[book:Nagamine/Cramer/Guarelli guarelli02 lines 29-31] Absent. Shinko Matayoshi's White Crane/Kingai teacher in Fuzhou, and almost certainly the same man the LINKS slice calls 'Jin Jingfu'. Creating him would let two currently unattributabl",proposed
N0030,C. Iraha,,,,,,,"[book:Nagamine/Cramer/Guarelli guarelli02 line 39] Absent, and given only as an initial plus surname in a student list. No Iraha of any given name is in the dataset, so there is nothing to match against either. Insufficient to create. Cite:",proposed
N0033,Seijin Ishikawa,,1905,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 169] Absent. Do not match to J0005 Ishikawa Seigi (1926-) or J0006 Ishikawa Seitoku (1925-2013); both are much later Kobayashi Shorin-ryu men. Locality Jabana village, Kamimotobu.",proposed
N0035,Sada Sakugawa,,1914,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF 36-37] Absent. Locality Shuri. Presented as a Sakugawa descendant/informant rather than a practitioner; no styles given.",proposed
N0040,Shinzou Ishida,,,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF 108-109] Absent. Judoka rather than karateka; include only if the graph admits adjacent Japanese arts (it already holds Kodokan figures).",proposed
N0041,Magii Komesu,,,1918,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 116-117] Absent. Locality Gaja district, Nishibaru village. Not to be confused with C00256 Kiyoshi Komesu or C00637 Ushi Komesu.",proposed
N0054,Chohitsu Kyan,,,,,,,"[book:Cramer, The History of Karate and the Masters Who Made It SECTION 3 index book pp. 91-92] Absent. Chotoku Kyan's elder brother; per SECTION 19 both began training at fifteen under their father Chofu Kyan (Q99517310). Creating this nod",proposed
N0059,Haruko Matayoshi,,,2012,,,,"[book:Guarelli, Okinawan Kobudo SECTION 8] Absent. Shinpo Matayoshi's widow; after his 1997 death she was the school's principal historical source (guarelli_01 l.376) and a special councillor of the Kodokan (guarelli_02 l.203). Not a practi",proposed
N0061,Sokan Noguni,野國總管,,,,,,"[book:Guarelli, Okinawan Kobudo SECTION 8] Absent. NON-MARTIAL: the 17th-century agricultural official who brought the sweet potato from Fujian in 1604, vassal of Gima Shinjo (guarelli_01 l.388). Recommend not adding to a lineage graph.",proposed
N0062,Shoshin Miyahira,,,,,,,"[book:Guarelli, Okinawan Kobudo guarelli02 lines 109, 165, 189] Absent. Matayoshi student from at least 1968; took over the guidance of the Zen Okinawan Kobudo Renmei after Shinpo Matayoshi's death (guarelli_02 l.189). Do NOT merge with Q31",proposed
N0065,Eigen Tomoyose,,1900,1980,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 162, 165, 166, 167] Absent from the roster; the three Tomoyose held (Ryokichi C00433, Ryuko C00438, Ryuyu C00441) are all Uechi-ryu and different. Add with b1900 d1980.",proposed
N0066,Ichiro Nagamine,,,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 10] Absent from the roster (held Nagamine: Shoshin Q1963468, Takayoshi Q7677484, Tankichi C00349). No dates or styles given; likely a family member in the front matter. Add only if a",proposed
N0068,Kiyoshi Shinjo,,,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF 33] Absent from the roster (held Shinjo: Seiyu A0008, Seiryo C00064, Masanobu A0138, Masashi A0139, Takashi A0140 - none match). No dates or styles.",proposed
N0076,Shoei Nakamura,,1945,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF 137-139] Absent from the roster. Not a karate practitioner on this evidence (judo, sumo, powerlifting). Locality Nakazato village, Kume Island. Add only if the dataset admits non-karate f",proposed
N0084,Tsunetomo Yamamoto,,1659,1719,,,,"[book:Nagamine, Tales of Okinawa's Great Masters 183] Author of Hagakure, cited for budo philosophy. Non-karate, locality castle town of Saga. Out of scope.",proposed
N0088,Eiko Miyazato,,,,,,,"[book:Cramer, The History of Karate and the Masters Who Made It SECTION 3 index book pp. 118, 122, 128] Absent from the roster (held Miyazato: Eiichi, Yoshihiro A0141, Ankichi C00005, Hiroshi C00114, Kazuo C00218, Nobuo C00243, Masanao C003",proposed
N0092,Mao Yuanyi,,1594,1640,,,,"[book:Guarelli, Okinawan Kobudo chunk guarelli04, line 155] Chinese military encyclopaedist (compiler of the Wubei Zhi), locality China. Not a karate lineage figure; cited as a documentary source for weapons. Out of scope unless the dataset",proposed
N0096,Shoshu Nagamine,,1897,,,,,"[book:Nagamine/Cramer/Guarelli PDF PAGE 69] Not in dataset. Caution: easily confused with Shoshin Nagamine Q1963468 (b.1907); the stated age rules out that identification. Locality Kinjo-cho, Shuri; trained under Kiyuna (cf. Kiyuna Pechin i",proposed
N0107,Seikun Ishikawa,,,,,,,"[book:Nagamine/Cramer/Guarelli PDF PAGE 169] Not in dataset. Okinawan sumo/tegumi; locality Jabana village, Kamimotobu. Not a karate lineage node.",proposed
N0108,Magonojo Terao,,,,,,,"[book:Nagamine/Cramer/Guarelli PDF PAGE 182] Not in dataset. No dates, locality or style given.",proposed
N0117,Kenichi Yamashiro,,,,,,,"[book:Nagamine/Cramer/Guarelli SECTION 3] Not in dataset (only Kata Yamashiro C00208). Kōdōkan Dōjō, Okinawa; co-holder of the Hakkaku kata claim below. Likely a Shinpo Matayoshi student.",proposed
N0119,Tsutomu Yamagawa,,,,,,,"[book:Nagamine/Cramer/Guarelli guarelli02 lines 109, 113] Not in dataset. Named among Shinpo Matayoshi's students in the 1968 television group; likely a new edge from Q1908090.",proposed
N0120,Koshin Kamura,,,,,,,"[book:Nagamine/Cramer/Guarelli guarelli02 lines 133, 165, 203, 207] Not in dataset. Recurs four times in the Matayoshi Kobudo chapter; no dates.",proposed
N0121,Hiroko Ogido,,,,,,,[book:Nagamine/Cramer/Guarelli guarelli02 line 177] Not in dataset. No dates or style given.,proposed
N0122,T. Omiya,,,,,,,[book:Nagamine/Cramer/Guarelli guarelli02 line 39] Not in dataset. Listed with initial only among Shinko Matayoshi's students; add only if the given name can be recovered.,proposed
N0128,Giki Yamazato,,1866,1946,,,,"[book:Nagamine/Cramer/Guarelli PDF PAGE 63] Absent from dataset. Named by Nagamine as one of three heirs of Bushi Matsumora alongside Kuba Koho (1870-1942, also absent) and Iha Kodatsu (1873-1928 = C00261). Add person plus the Kosaku Matsum",proposed
N0130,Sakae Ono,,1886,1886,,,,"[book:Nagamine/Cramer/Guarelli PDF PAGE 161] Absent from dataset. Distinct from Keihan Ono B0010. Record the death date as unknown, exactly as the book prints it.",proposed
N0137,Bunshiro Nagamine,,1977,,,,,"[book:Nagamine/Cramer/Guarelli 189] Absent from dataset. A 1977 birth places him a generation below Takayoshi Nagamine; presumably a descendant of Shoshin Nagamine Q1963468. No death date, no style given.",proposed
N0140,Chokuho Agena,,,,,,,"[book:Nagamine/Cramer/Guarelli chunk guarelli04, lines 107, 145] Absent from dataset. Locality Okinawa. The book's native/born/died fields are all empty strings, so no dates to record.",proposed
N0141,Kimiko Matayoshi,,1919,,,,,"[book:Nagamine/Cramer/Guarelli guarelli02 line 39] Absent from dataset. Birth year 1919 only; no death date. Listed among Shinko Matayoshi's students, so probably a family member (Shinpo Q1908090 was born 1921).",proposed
N0146,Matsuzo Akarie,,1889,1922,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 163, 164, 165] Absent. Locality Akarie, Aza, Nago village, Kunikamigun. Okinawan sumo/tegumi rather than karate; include only if the graph admits the sumo material Nagamine covers in",proposed
N0149,Koho Kuba,,1870,1942,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 63] Absent, with full dates. Named by Nagamine as one of the three heirs of the Matsumora Tomari tradition alongside Yamazato Giki (1866-1946, also absent) and Kodatsu Iha (C00261, p",proposed
N0153,Musashi Miyamoto,,,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF 110] Absent. Miyamoto Musashi, 17th-century Japanese swordsman, cited by Nagamine for the Dokkodo and budo philosophy. Outside the karate lineage; recommend excluding.",proposed
N0155,Ansei Misato,,,,,,,"[book:Nagamine, Tales of Okinawa's Great Masters PDF 132-133] Absent. Ryukyu dance master of Tsuji's Hiigurumaa district, Naha, under whom Nagamine studied on Arakaki's advice. Performing arts rather than karate; add only if adjacent-art te",proposed
