kind,what,reason,override_file
node_addition,Jeon Il-seop (J0167),[japanese sweep/confirmed] Younger brother of Chun Sang-sup (A0155) and one of the mid-level grades promoted at 조선연무관 권법부 in the 동아일보 notice of 23 July 1946. He appears in both mookas articles on the Jidokwan's origins. Family link makes him useful for disambiguating the two men in the 1952 POW-roster controversy over 전상섭. No dates or hanja established. | https://mookas.com/news/17833 | https://mookas.com/news/17782,node_additions.csv
node_addition,Jerry Figgiani (A0062),"[branch completion] 9th dan, student of Joseph Carbonara who also trained with Takayoshi Nagamine; founder and president of Shorin Ryu Karate Do International (2009), continuing the Nagamine lineage internationally. Sources: https://srkdi.o",node_additions.csv
node_addition,Jerry Gold (B0014),[book:Bishop p.103] Absent from dataset. No dates given.,node_additions.csv
node_addition,Jesus Martinez (B0007),[book:Bishop p.120] American student listed under Shugoro Nakazato; absent from dataset (Jesus del Moral is a different person).,node_additions.csv
node_addition,Jesus del Moral (A0202),"[wave4] Spanish national kata coach, documented on Wikipedia as Sandra Sanchez's coach; needed as her teacher node.",node_additions.csv
node_addition,Ji Han-jae (J0179),"[japanese sweep/plausible] The man who systematised hapkido and, per ko.wikipedia, gave it its organisational form. Studied under 최용술 from 1949 to 1956; taught at the Korea Military Academy in the 1960s and instructed the presidential security office; demonstrated hapkido at the White House in 1969, where ko.wikipedia records he formed a connection with the taekwondo instructor 이준구 (Jhoon Rhee, Q1046410, already in the roster). Played the hapkido master in Bruce Lee's Game of Death. Emigrated to the USA in 1984 and founded Sin Moo Hapkido (신무합기도). DEATH CAVEAT: ko.wikipedia gives 28 January 2026 in Arizona, aged 89. That is very recent and rests on this single source; corroborate before ingesting the death. | https://ko.wikipedia.org/wiki/지한재 | https://ko.wikipedia.org/wiki/최용술",node_additions.csv
node_addition,Jiao Gui Wu (N0223),"[book:Guarelli, Okinawan Kobudo guarelli02 line 29] Absent. Fuzhou teacher of Shinko Matayoshi c.1910. Do not conflate with Wu Xiangui / Gokenki (C00084), a different man despite the shared Wu surname in romanisation.",node_additions.csv
node_addition,Jigo Higashifushimi (J0063),"[japanese sweep/confirmed] First Governor (総裁) of the revived Dai Nippon Butoku Kai, appointed August 1953 (昭和28年8月), and held the office until 2014 — a 60-year tenure. Born a member of the imperial family, third son of Prince Kuni; left the imperial family in 1931 to take the Higashifushimi house as a count. Younger brother of Empress Kojun (香淳皇后), hence uncle of Emperor Akihito. Became monzeki (門主, chief abbot) of Shoren-in in 1953, taking the Buddhist name Jigo. Died 1 January 2014 aged 103; death is stated by ja.wikipedia, which also supplies the dates. This is the imperial patronage that gave the postwar DNBK its legitimacy, and the Bushin Kan training manual's garbled 'Jigo Higashi Fushimi' and 'Empress Nagako Hirohito' are corrupted references to him and his sister. Absent from the roster. | https://ja.wikipedia.org/wiki/東伏見慈洽 | https://www.butokukai-honbu.org/sousai/index.html",node_additions.csv
node_addition,Jiko Higashifushimi (J0064),"[japanese sweep/confirmed] Current Governor (総裁) of the Dai Nippon Butoku Kai, appointed April 2014 (平成26年4月) on his father's death; previously 副総裁, in which capacity he attended the first World Butoku Sai in the USA in 1998. Son of Higashifushimi Jigo and current chief abbot of Shoren-in (succeeded his father in that role in 2004). Born 21 June 1942. The 2017 Japanese account of the 55th National Butoku Sai names him 「東伏見慈晃総裁（天皇陛下の従兄弟）」, i.e. cousin of the Emperor, and records him giving the opening address with Hamada giving the closing one — the two men at the top of the same organisation, which is the cleanest single confirmation of Hamada's standing. Absent from the roster. | https://www.butokukai-honbu.org/sousai/index.html | https://myoshinkan.main.jp/20170429zenkokubutokusai.html",node_additions.csv
node_addition,Jim Logue (R0167),[research/] Not in the roster. A long-standing Oyata senior and author on tuite and kyusho method.,node_additions.csv
node_addition,Jin'an Shinzato (A0163),[wave4] Miyagi Chojun's leading pre-war disciple whose 1930 Meiji Shrine demonstration led to the naming of Goju-ryu; died in WWII. Needed as the documented Naha-te teacher (from 1934) of Higa Yuchoku per ja.wikipedia.,node_additions.csv
node_addition,Jinsaburo Higa (J0112),"[japanese sweep/confirmed] Third of the four named bōjutsu teachers of Akamine Eisuke, direct student of 知念三郎. Absent from the roster. NO DATES AND NO DEATH ASSERTED. | https://kobudo-shinbukan.jp/ | https://komatu-dojo.com/about-dojo/ryukyu-kobudo-info/shinbukan-info",node_additions.csv
node_addition,Jiryo Uezu (N0002),"[book:Nagamine/Cramer/Guarelli PDF PAGE 168] Absent. Not Angi Uezu Q4763171 (1935-2024, Isshin-ryu). Okinawan sumo/tegumi practitioner from Gushikawa village, Kumejima; likely out of scope if the graph is karate/kobudo only. Cite: Nagamine,",node_additions.csv
node_addition,John E. Kennedy (A0108),"[branch completion] Senior Shian Toma student who brought Seidokan to the United States; promoted to 9th dan by Toma in 2001 (Wikipedia, Okinawa Seidokan).",node_additions.csv
node_addition,John Shipes (R0116),"[research/] Hanshi; one of three named directors now leading the All Okinawa Shōrin-ryū Matsumura Seitō (Kenshin Kan) Karate and Kobudō Federation after the death of kaichō Isao Kise on 4 February 2025, with the support of Grand Master Fusei Kise. No single successor was named.",node_additions.csv
node_addition,Joki Uema (A0031),"[branch completion] Founder of Shorin-ryu Shubukan, direct student of Chibana Choshin, Hanshi 10th dan; head of one of the four main Kobayashi branches, missing from both rosters.",node_additions.csv
node_addition,Jon Wicks (A0099),"[branch completion] Tatsuo Suzuki's student and appointed successor; WIKF World Chief Instructor since 2009/2011, 8th dan awarded by Suzuki. Current head of the WIKF branch, per the official WIKF site.",node_additions.csv
node_addition,Joo Bang Lee (R0215),"[research/] Trained with his brother Joo Sang Lee under Choi Yong-sool in Daegu through the 1950s after the family fled south, and both were registered hapkido instructors in Seoul in the early 1960s; that hapkido training is the documented part of the lineage. Named 58th holder of the title Do Ju in 1968 by the monk known as Suahm Dosa, whose ancient-Hwarang tradition cannot be corroborated. Formalised the H",node_additions.csv
node_addition,Joo Sang Lee (R0216),"[research/] Elder brother and co-founder with Joo Bang Lee; trained under their father in judo and kumdo, then with the monk called Suahm Dosa from 1942, then under Choi Yong-sool in Daegu from about 1950. Moved to the United States in 1969, three years before his brother. Included because the Hwa Rang Do foundation is a two-man event and recording only one of them misstates it. Hangul and dates not confirmed",node_additions.csv
node_addition,Jordan Roth (R0055),"[research/] One of the six men promoted to shodan by Tsutomu Ohshima on 5 December 1959, the first American-trained black belts in Shotokan karate, alongside Caylor Adkins, George Murakami, Mas Norihiro, Roe Suzuki and George Takahashi. Named by SKA as part of the core of seniors under Ohshima through the 1960s with Sadaharu Honda, Jim Sagawa and Adkins. Dates not established; biography thin beyond these SKA",node_additions.csv
node_addition,Joseph Carbonara (A0061),"[branch completion] East Northport, New York dojo head who hosted Chotoku Omine as instructor after 1969; direct student under Soke Takayoshi Nagamine per SRKDI lineage, teacher of Jerry Figgiani. Sources: https://ominekarate.com/?p=240, ht",node_additions.csv
node_addition,Jotaro Takagi (J0117),"[japanese sweep/confirmed] ABSENT from roster. Born April 1927 in Tokyo; died March 2016 aged 88 (death stated by both the Shōtōkai official site and ja.wikipedia). Third 館長 of the Shōtōkan dōjō and third 会長 of Nihon Karate-dō Shōtōkai from 1995 until his death, following Egami Shigeru and Hironishi Motonobu. Chuo University (preparatory 1944, economics degree 1950); joined the university karate club and took part in the April 1958 founding of Nihon Karate-dō Shōtōkai. Outside karate he was president (1987) then chairman (1994) of Mitsubishi Estate and oversaw the Marunouchi redevelopment and Minato Mirai 21; Order of the Rising Sun, Gold Rays with Neck Ribbon, 2004. He introduced 館長稽古 (director-led practice) for senior grades. | https://www.shotokai.jp/about/teacher/takagi/ | https://ja.wikipedia.org/wiki/日本空手道松濤會",node_additions.csv
node_addition,Juhatsu Kyoda (A0012),"[lineage completion] Founder of To'on-ryu and the most senior student of Kanryo Higaonna (entered the dojo in 1902, one month before Chojun Miyagi, and stayed until Higaonna's death); also an early teacher of Kanki Izumigawa (Q16006586). Abs",node_additions.csv
node_addition,Juichi Kokubo (R0063),"[research/] Senior student of Morio Higaonna from the Yoyogi dojo period in Tokyo; country chief instructor for Peru in the IOGKF and then in the TOGKF after 2022. Taught at the 10th TOGKF Budosai, Okinawa 2025.",node_additions.csv
node_addition,Julian Mead (R0239),"[yuishinkai/confirmed] The most substantively documented non-Japanese instructor of the karate arm, and the answer to 'who leads it nationally' for Britain. Listed as UK branch chief on the organisation's official overseas branch page. Trained six years in Japan under Motokatsu Inoue at the honbu dōjō in Shimizu, returned to Britain and formed the Ryukyu Kobujutsu Association Great Britain, formally established in 1995",node_additions.csv
node_addition,Julius Thiry (R0018),"[research/] Hanshi, 9th dan, ranked directly by Teruo Hayashi, and one of his most senior students, having trained with him for over 45 years. Born in Budapest, left Hungary for Austria after the 1956 revolution, then Germany (where he began Shotokan) and the USA. Founded the Washington Karate Association in 1966 and the International Hayashi-ha Shito-ryu Karate-do Federation in 2005 to continue Hayashi's kar",node_additions.csv
node_addition,Jürgen Seydel (R0050),"[research/] A judoka who opened Germany's first karate dojo, the Budokan Bad Homburg, on 1 April 1957, and is generally called the father of German karate; the German Karate Federation grew from the network he started. He took up karate after courses in the south of France with Tetsuji Murakami and Minoru Mochizuki and from Henry Plée's textbook and academy. His best-known pupil was Elvis Presley, stationed i",node_additions.csv
node_addition,Kaishu Isa (A0127),[branch completion] 3rd soke of Ufuchiku-den Ryukyu Kobujutsu (sokeship 1976 from Kina Shosei); 2nd president of the Ufuchiku-den Hozonkai from 1981.,node_additions.csv
node_addition,Kaiyo Uto (N0179),"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 47] Absent (no 'Uto' in the dataset). Unusually precise birth date (30 May 1896) and Shuri locality; worth adding if the surrounding text establishes a karate role.",node_additions.csv
node_addition,Kakazu Mitsuo (J0034),"[10th-dan register] Okinawan kobudo master, famed tekko (iron knuckle) specialist and author of the kata Kakazu no Tekko. Reported as one of the best-known students of Matayoshi Shinko. Principal kobudo teacher of Odo Seikichi (register no.",node_additions.csv
node_addition,Kanagusuku Eiki (J0032),"[10th-dan register] Sparsely documented. Representative of the Ryukyu Traditional Karate Kobudo Hozon Kyokai's Ryukyu Butokuden Dojo, Makiminato, Urasoe City (OKIC official dojo register, as 金城栄喜 / Eiki Kinjo). The dojo's former Okinawa Kar",node_additions.csv
node_addition,Kanegawa Gimu (KN005),[kata namesake] Kama specialist; the kata Kanegawa (Kanigawa) no Nichogama bears his name. Biographical detail is lost. Added because the kata database credits this figure but the map did not contain them.,node_additions.csv
