node_id,qid,page_title,name_unicode,name_ascii,given_name_unicode,surname_unicode,given_name_ascii,surname_ascii,actual_name_unicode,actual_name_ascii,birth_year,death_year,instructor_start_year,date,okinawa_locality,styles_all,needs_review,wikipedia_url,style_1,style_2,style_3,style_4,style_5,style_6,style_7,style_8,style_9,style_10
Q584466,Q584466,Arakaki Seisho,Arakaki Seishō,Arakaki Seisho,Arakaki,Seishō,Arakaki,Seisho,Arakaki Seishō,Arakaki Seisho,1840,1918,1865,1865,Shuri,Goju-Ryu|Tode|Shito-Ryu|Shotokan|Uechi-Ryu|Chito-Ryu|Okinawan Kobudo|Naha-te|Karate|Kudo|Okinawan martial artsNaha-te|Shito-Kai|shitokai|ShitoKai|Te|Uechi Kan,0,https://en.wikipedia.org/wiki/Arakaki_Seish%C5%8D,Goju-Ryu,Tode,Shito-Ryu,Shotokan,Uechi-Ryu,Chito-Ryu,Okinawan Kobudo,Naha-te,Karate,Kudo
C00489,,Seisho Hanashiro,Seisho Hanashiro,Seisho Hanashiro,Seisho,Hanashiro,Seisho,Hanashiro,Seisho Hanashiro,Seisho Hanashiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00490,,Seisho Kuniyoshi,Seisho Kuniyoshi,Seisho Kuniyoshi,Seisho,Kuniyoshi,Seisho,Kuniyoshi,Seisho Kuniyoshi,Seisho Kuniyoshi,,,,,unknown,,1,,Karate,,,,,,,,,
C00491,,Seisho Yonaha,Seisho Yonaha,Seisho Yonaha,Seisho,Yonaha,Seisho,Yonaha,Seisho Yonaha,Seisho Yonaha,,,,,unknown,,1,,Karate,,,,,,,,,
C00492,,Seisuke Adaniya,Seisuke Adaniya,Seisuke Adaniya,Seisuke,Adaniya,Seisuke,Adaniya,Seisuke Adaniya,Seisuke Adaniya,,,,,unknown,,1,,Karate,,,,,,,,,
C00493,,Seisun Yamauchi,Seisun Yamauchi,Seisun Yamauchi,Seisun,Yamauchi,Seisun,Yamauchi,Seisun Yamauchi,Seisun Yamauchi,,,,,unknown,,1,,Karate,,,,,,,,,
C00494,,Seitoku Higa,Seitoku Higa,Seitoku Higa,Seitoku,Higa,Seitoku,Higa,Seitoku Higa,Seitoku Higa,,,,,unknown,,1,,Karate,,,,,,,,,
C00495,,Seiyei Akamine,Seiyei Akamine,Seiyei Akamine,Seiyei,Akamine,Seiyei,Akamine,Seiyei Akamine,Seiyei Akamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00496,,Seiyei Miyagi,Seiyei Miyagi,Seiyei Miyagi,Seiyei,Miyagi,Seiyei,Miyagi,Seiyei Miyagi,Seiyei Miyagi,,,,,unknown,,1,,Karate,,,,,,,,,
C00497,,Seiyei Miyahira,Seiyei Miyahira,Seiyei Miyahira,Seiyei,Miyahira,Seiyei,Miyahira,Seiyei Miyahira,Seiyei Miyahira,,,,,unknown,,1,,Karate,,,,,,,,,
C00498,,Seiyu Arashiro,Seiyu Arashiro,Seiyu Arashiro,Seiyu,Arashiro,Seiyu,Arashiro,Seiyu Arashiro,Seiyu Arashiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00499,,Seiyu Nakamura,Seiyu Nakamura,Seiyu Nakamura,Seiyu,Nakamura,Seiyu,Nakamura,Seiyu Nakamura,Seiyu Nakamura,,,,,unknown,,1,,Karate,,,,,,,,,
C00500,,Seiyu Nakasone,Seiyu Nakasone,Seiyu Nakasone,Seiyu,Nakasone,Seiyu,Nakasone,Seiyu Nakasone,Seiyu Nakasone,,,,,unknown,,1,,Karate,,,,,,,,,
Q7385615,Q7385615,Ryu-te,Ryū-te,Ryu-te,Ryū-te,,Ryu-te,,Ryū-te,Ryu-te,1928,2012,1953,1953,Shuri,Okinawan Kobudo|Naha-te|Shuri-te|Tomari-te|Karate|Karate Kobudo|Kempo|Kenpo|Okinawan Karate|Okinawan kobudoNunti Bo|Ryukyu Kempo|Te|Tode|und Kobudo,0,https://en.wikipedia.org/wiki/Ry%C5%AB-te,Okinawan Kobudo,Naha-te,Shuri-te,Tomari-te,Karate,Karate Kobudo,Kempo,Kenpo,Okinawan Karate,Okinawan kobudoNunti Bo
C00501,,Seiyu Yonaha,Seiyu Yonaha,Seiyu Yonaha,Seiyu,Yonaha,Seiyu,Yonaha,Seiyu Yonaha,Seiyu Yonaha,,,,,unknown,,1,,Karate,,,,,,,,,
C00502,,Seken Akamine,Seken Akamine,Seken Akamine,Seken,Akamine,Seken,Akamine,Seken Akamine,Seken Akamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00503,,Senmatsu Unten,Senmatsu Unten,Senmatsu Unten,Senmatsu,Unten,Senmatsu,Unten,Senmatsu Unten,Senmatsu Unten,,,,,unknown,,1,,Karate,,,,,,,,,
C00504,,Senyu Unten,Senyu Unten,Senyu Unten,Senyu,Unten,Senyu,Unten,Senyu Unten,Senyu Unten,,,,,unknown,,1,,Karate,,,,,,,,,
C00505,,Shigemitsu Morine,Shigemitsu Morine,Shigemitsu Morine,Shigemitsu,Morine,Shigemitsu,Morine,Shigemitsu Morine,Shigemitsu Morine,,,,,unknown,,1,,Karate,,,,,,,,,
C00506,,Shigeru Kojo,Shigeru Kojo,Shigeru Kojo,Shigeru,Kojo,Shigeru,Kojo,Shigeru Kojo,Shigeru Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
Q38585428,Q38585428,Shigeru Nakamura,Shigeru Nakamura,Shigeru Nakamura,Shigeru,Nakamura,Shigeru,Nakamura,Shigeru Nakamura,Shigeru Nakamura,1894,1969,1919,1919,unknown,Japanese Karate|Karate|Te,0,https://en.wikipedia.org/wiki/Shigeru_Nakamura,Japanese Karate,Karate,Te,,,,,,,
Q320773,Q320773,Shigeru Oyama,Shigeru Ōyama,Shigeru Oyama,Shigeru,Ōyama,Shigeru,Oyama,Shigeru Ōyama,Shigeru Oyama,1936,2016,1961,1961,unknown,Kyokushin|Japanese Karate|Karate|Kyokushin-kai|Te|World Oyama Karate,0,https://en.wikipedia.org/wiki/Shigeru_Oyama,Kyokushin,Japanese Karate,Karate,Kyokushin-kai,Te,World Oyama Karate,,,,
C00507,,Shigeru Takamiyagi,Shigeru Takamiyagi,Shigeru Takamiyagi,Shigeru,Takamiyagi,Shigeru,Takamiyagi,Shigeru Takamiyagi,Shigeru Takamiyagi,,,,,unknown,,1,,Karate,,,,,,,,,
C00508,,Shinbi Kaneshima,Shinbi Kaneshima,Shinbi Kaneshima,Shinbi,Kaneshima,Shinbi,Kaneshima,Shinbi Kaneshima,Shinbi Kaneshima,,,,,unknown,,1,,Karate,,,,,,,,,
Q2632773,Q2632773,Shingo Araki,Shingo Araki,Shingo Araki,Shingo,Araki,Shingo,Araki,Shingo Araki,Shingo Araki,1939,2011,1964,1964,unknown,Te,0,https://en.wikipedia.org/wiki/Shingo_Araki,Te,,,,,,,,,
Q48762989,Q48762989,Shingo Hayashi,Shingo Hayashi,Shingo Hayashi,Shingo,Hayashi,Shingo,Hayashi,Shingo Hayashi,Shingo Hayashi,1985,,2010,2010,unknown,Te,0,https://en.wikipedia.org/wiki/Shingo_Hayashi,Te,,,,,,,,,
Q723832,Q723832,Taira Shinken,Taira Shinken,Taira Shinken,Taira,Shinken,Taira,Shinken,Taira Shinken,Taira Shinken,1898,1970,1923,1923,Naha,Okinawan Kobudo|Ryukyu Kobudo|in kobudo|Japan Kobudo|Karate|Karate Kobudo|Nihon Kobudo|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Taira_Shinken,Okinawan Kobudo,Ryukyu Kobudo,in kobudo,Japan Kobudo,Karate,Karate Kobudo,Nihon Kobudo,Okinawan Karate,Te,
C00509,,Shinkichi Ishimine,Shinkichi Ishimine,Shinkichi Ishimine,Shinkichi,Ishimine,Shinkichi,Ishimine,Shinkichi Ishimine,Shinkichi Ishimine,,,,,unknown,,1,,Karate,,,,,,,,,
C00510,,Shinkichi Kuniyoshi,Shinkichi Kuniyoshi,Shinkichi Kuniyoshi,Shinkichi,Kuniyoshi,Shinkichi,Kuniyoshi,Shinkichi Kuniyoshi,Shinkichi Kuniyoshi,,,,,unknown,,1,,Karate,,,,,,,,,
C00511,,Shinkichi Nakamura,Shinkichi Nakamura,Shinkichi Nakamura,Shinkichi,Nakamura,Shinkichi,Nakamura,Shinkichi Nakamura,Shinkichi Nakamura,,,,,unknown,,1,,Karate,,,,,,,,,
Q1908088,Q1908088,Shinko Matayoshi,Shinko Matayoshi,Shinko Matayoshi,Shinko,Matayoshi,Shinko,Matayoshi,Shinko Matayoshi,Shinko Matayoshi,1888,1947,1913,1913,Naha,Matayoshi Kobudo|Okinawan Kobudo|Chinese Martial Arts|Karate|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Shinko_Matayoshi,Matayoshi Kobudo,Okinawan Kobudo,Chinese Martial Arts,Karate,Okinawan Karate,Te,,,,
Q3482287,Q3482287,Shinpan Gusukuma,Shinpan Gusukuma,Shinpan Gusukuma,Shinpan,Gusukuma,Shinpan,Gusukuma,Shinpan Gusukuma,Shinpan Gusukuma,1890,1954,1915,1915,Shuri,Shorin-Ryu|Isshin-Ryu|Shito-Ryu|Shotokan|Naha-te|and Kobudo|ISSHINRYU|isshinryu|Karate|Okinawan Karate|Shorinkan|shorinryushorinkan|Te|United States Civil Administration of the Ryukyu Islands,0,https://en.wikipedia.org/wiki/Shinpan_Gusukuma,Shorin-Ryu,Isshin-Ryu,Shito-Ryu,Shotokan,Naha-te,and Kobudo,ISSHINRYU,isshinryu,Karate,Okinawan Karate
Q1908090,Q1908090,Matayoshi Shinpo,Matayoshi Shinpō,Matayoshi Shinpo,Matayoshi,Shinpō,Matayoshi,Shinpo,Matayoshi Shinpō,Matayoshi Shinpo,1921,1997,1946,1946,Naha,Matayoshi Kobudo|Okinawan Kobudo|Naha-te|Karate|Kung Fu|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Shinpo_Matayoshi,Matayoshi Kobudo,Okinawan Kobudo,Naha-te,Karate,Kung Fu,Okinawan Karate,Te,,,
C00512,,Shinsaku Minami,Shinsaku Minami,Shinsaku Minami,Shinsaku,Minami,Shinsaku,Minami,Shinsaku Minami,Shinsaku Minami,,,,,unknown,,1,,Karate,,,,,,,,,
C00513,,Shinsei Omine,Shinsei Omine,Shinsei Omine,Shinsei,Omine,Shinsei,Omine,Shinsei Omine,Shinsei Omine,,,,,unknown,,1,,Karate,,,,,,,,,
C00514,,Shinsuke Kaneshima,Shinsuke Kaneshima,Shinsuke Kaneshima,Shinsuke,Kaneshima,Shinsuke,Kaneshima,Shinsuke Kaneshima,Shinsuke Kaneshima,,,,,unknown,,1,,Karate,,,,,,,,,
C00515,,Shintaro Yoshizato,Shintaro Yoshizato,Shintaro Yoshizato,Shintaro,Yoshizato,Shintaro,Yoshizato,Shintaro Yoshizato,Shintaro Yoshizato,,,,,unknown,,1,,Karate,,,,,,,,,
C00516,,Shinto Shizen,Shinto Shizen,Shinto Shizen,Shinto,Shizen,Shinto,Shizen,Shinto Shizen,Shinto Shizen,,,,,unknown,,1,,Karate,,,,,,,,,
C00517,,Shinyei Kaneshima,Shinyei Kaneshima,Shinyei Kaneshima,Shinyei,Kaneshima,Shinyei,Kaneshima,Shinyei Kaneshima,Shinyei Kaneshima,,,,,unknown,,1,,Karate,,,,,,,,,
C00518,,Shinyei Kyan,Shinyei Kyan,Shinyei Kyan,Shinyei,Kyan,Shinyei,Kyan,Shinyei Kyan,Shinyei Kyan,,,,,unknown,,1,,Karate,,,,,,,,,
C00519,,Shinyei Maeda,Shinyei Maeda,Shinyei Maeda,Shinyei,Maeda,Shinyei,Maeda,Shinyei Maeda,Shinyei Maeda,,,,,unknown,,1,,Karate,,,,,,,,,
C00520,,Shiyu Toma,Shiyū Toma,Shiyu Toma,Shiyū,Toma,Shiyu,Toma,Shiyū Toma,Shiyu Toma,,,,,unknown,,1,,Karate,,,,,,,,,
C00521,,Shoei Miyazato,Shoei Miyazato,Shoei Miyazato,Shoei,Miyazato,Shoei,Miyazato,Shoei Miyazato,Shoei Miyazato,,,,,unknown,,1,,Karate,,,,,,,,,
Q3959901,Q3959901,Shogo Kuniba,Shōgō Kuniba,Shogo Kuniba,Shōgō,Kuniba,Shogo,Kuniba,Shōgō Kuniba,Shogo Kuniba,1935,1992,1960,1960,unknown,Shito-Ryu|Shorin-Ryu|Okinawan Kobudo|Japanese Karate|Karate|Kuniba-Kai|Motobu-Ha Shito-Ryu|Mugai-ryu|Shitoryu|Te,0,https://en.wikipedia.org/wiki/Sh%C5%8Dg%C5%8D_Kuniba,Shito-Ryu,Shorin-Ryu,Okinawan Kobudo,Japanese Karate,Karate,Kuniba-Kai,Motobu-Ha Shito-Ryu,Mugai-ryu,Shitoryu,Te
Q1372130,Q1372130,Sho Hashi,Shō Hashi,Sho Hashi,Shō,Hashi,Sho,Hashi,Shō Hashi,Sho Hashi,1371,1439,1396,1396,Shuri,Aji Ryukyu|King of Ryukyu|Te|University of the Ryukyus,0,https://en.wikipedia.org/wiki/Sh%C5%8D_Hashi,Aji Ryukyu,King of Ryukyu,Te,University of the Ryukyus,,,,,,
C00522,,Shoi Sai,Shoi Sai,Shoi Sai,Shoi,Sai,Shoi,Sai,Shoi Sai,Shoi Sai,,,,,unknown,,1,,Karate,,,,,,,,,
C00523,,Shoji Arasaki,Shoji Arasaki,Shoji Arasaki,Shoji,Arasaki,Shoji,Arasaki,Shoji Arasaki,Shoji Arasaki,,,,,unknown,,1,,Karate,,,,,,,,,
Q2664662,Q2664662,Shokei Matsui,Shokei Matsui,Shokei Matsui,Shokei,Matsui,Shokei,Matsui,Shokei Matsui,Shokei Matsui,1963,1994,1988,1988,unknown,Kyokushin kaikan|Kyokushin|Karate|Kyokushin Karate|Kyokushin-kai|kyokushinkai|Kyokushinkai|Kyokushinkaikan|kyokushinkaikan|Te,0,https://en.wikipedia.org/wiki/Shokei_Matsui,Kyokushin kaikan,Kyokushin,Karate,Kyokushin Karate,Kyokushin-kai,kyokushinkai,Kyokushinkai,Kyokushinkaikan,kyokushinkaikan,Te
C00525,,Shoko Itokazu,Shoko Itokazu,Shoko Itokazu,Shoko,Itokazu,Shoko,Itokazu,Shoko Itokazu,Shoko Itokazu,,,,,unknown,,1,,Karate,,,,,,,,,
C00526,,Shorin Kan,Shorin Kan,Shorin Kan,Shorin,Kan,Shorin,Kan,Shorin Kan,Shorin Kan,,,,,unknown,,1,,Karate,,,,,,,,,
C00527,,Shosei Kina,Shosei Kina,Shosei Kina,Shosei,Kina,Shosei,Kina,Shosei Kina,Shosei Kina,,,,,unknown,,1,,Karate,,,,,,,,,
Q1963468,Q1963468,Shoshin Nagamine,Shōshin Nagamine,Shoshin Nagamine,Shōshin,Nagamine,Shoshin,Nagamine,Shōshin Nagamine,Shoshin Nagamine,1907,1997,1932,1932,Shuri,Matsubayashi-Ryu|Isshin-Ryu|Shorin-Ryu|isshinryu|Karate|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Sh%C5%8Dshin_Nagamine,Matsubayashi-Ryu,Isshin-Ryu,Shorin-Ryu,isshinryu,Karate,Okinawan Karate,Te,,,
C00530,,Shosin Nagamine,Shosin Nagamine,Shosin Nagamine,Shosin,Nagamine,Shosin,Nagamine,Shosin Nagamine,Shosin Nagamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00531,,Shuei Sakiyama,Shuei Sakiyama,Shuei Sakiyama,Shuei,Sakiyama,Shuei,Sakiyama,Shuei Sakiyama,Shuei Sakiyama,,,,,unknown,,1,,Karate,,,,,,,,,
Q3482635,Q3482635,Shugoro Nakazato,Shūgorō Nakazato,Shugoro Nakazato,Shūgorō,Nakazato,Shugoro,Nakazato,Shūgorō Nakazato,Shugoro Nakazato,1919,2016,1944,1944,Shuri,Shorin-Ryu|First member dojo of Shorin-ryu Shorinkan|Karate|List of Shorin-ryu Shorinkan|Okinawan Karate|Shorinkan|shorinkan|Te|the kobudo,0,https://en.wikipedia.org/wiki/Sh%C5%ABgor%C5%8D_Nakazato,Shorin-Ryu,First member dojo of Shorin-ryu Shorinkan,Karate,List of Shorin-ryu Shorinkan,Okinawan Karate,Shorinkan,shorinkan,Te,the kobudo,
C00542,,Shuren Kojo,Shuren Kojo,Shuren Kojo,Shuren,Kojo,Shuren,Kojo,Shuren Kojo,Shuren Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00543,,Shuri Dai,Shuri Dai,Shuri Dai,Shuri,Dai,Shuri,Dai,Shuri Dai,Shuri Dai,,,,,unknown,,1,,Karate,,,,,,,,,
C00544,,Shuri High,Shuri High,Shuri High,Shuri,High,Shuri,High,Shuri High,Shuri High,,,,,unknown,,1,,Karate,,,,,,,,,
C00545,,Shuri Jinjo,Shuri Jinjo,Shuri Jinjo,Shuri,Jinjo,Shuri,Jinjo,Shuri Jinjo,Shuri Jinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00546,,Shusei Maeshiro,Shusei Maeshiro,Shusei Maeshiro,Shusei,Maeshiro,Shusei,Maeshiro,Shusei Maeshiro,Shusei Maeshiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00547,,Shu Shi Wa,Shu Shi Wa,Shu Shi Wa,Shu,Shi Wa,Shu,Shi Wa,Shu Shi Wa,Shu Shi Wa,,,,,unknown,,1,,Karate,,,,,,,,,
C00548,,Siamese Highlands,Siamese Highlands,Siamese Highlands,Siamese,Highlands,Siamese,Highlands,Siamese Highlands,Siamese Highlands,,,,,unknown,,1,,Karate,,,,,,,,,
C00549,,Sogen Sakiyama,Sogen Sakiyama,Sogen Sakiyama,Sogen,Sakiyama,Sogen,Sakiyama,Sogen Sakiyama,Sogen Sakiyama,,,,,unknown,,1,,Karate,,,,,,,,,
C00550,,Soko Kishimoto,Soko Kishimoto,Soko Kishimoto,Soko,Kishimoto,Soko,Kishimoto,Soko Kishimoto,Soko Kishimoto,,,,,unknown,,1,,Karate,,,,,,,,,
Q715769,Q715769,Matsumura Sokon,Matsumura Sōkon,Matsumura Sokon,Matsumura,Sōkon,Matsumura,Sokon,Matsumura Sōkon,Matsumura Sokon,1809,1899,1834,1834,Shuri,Chito-Ryu|Shuri-te|Isshin-Ryu|Shito-Ryu|Shotokan|Okinawan Kobudo|Tomari-te|Chuan Fa|isshinryu|Jigen-ryu|Karate|Kudo|Okinawan Karate|Te|Tode|White Crane,0,https://en.wikipedia.org/wiki/S%C5%8Dkon_Matsumura,Chito-Ryu,Shuri-te,Isshin-Ryu,Shito-Ryu,Shotokan,Okinawan Kobudo,Tomari-te,Chuan Fa,isshinryu,Jigen-ryu
C00551,,Soko Toguchi,Soko Toguchi,Soko Toguchi,Soko,Toguchi,Soko,Toguchi,Soko Toguchi,Soko Toguchi,,,,,unknown,,1,,Karate,,,,,,,,,
C00552,,Sonko Tamaki,Sonko Tamaki,Sonko Tamaki,Sonko,Tamaki,Sonko,Tamaki,Sonko Tamaki,Sonko Tamaki,,,,,unknown,,1,,Karate,,,,,,,,,
C00553,,Soryu Furugen,Soryu Furugen,Soryu Furugen,Soryu,Furugen,Soryu,Furugen,Soryu Furugen,Soryu Furugen,,,,,unknown,,1,,Karate,,,,,,,,,
Q2304626,Q2304626,Southeast,Southeast,Southeast,Southeast,,Southeast,,Southeast,Southeast,1920,1924,1945,1945,unknown,Te,0,https://en.wikipedia.org/wiki/Southeast_(disambiguation),Te,,,,,,,,,
Q6119718,Q6119718,Steve Armstrong,Steve Armstrong,Steve Armstrong,Steve,Armstrong,Steve,Armstrong,Steve Armstrong,Steve Armstrong,1965,1987,1990,1990,unknown,Te,0,https://en.wikipedia.org/wiki/Steve_Armstrong,Te,,,,,,,,,
Q562024,Q562024,Steve Arneil,Steve Arneil,Steve Arneil,Steve,Arneil,Steve,Arneil,Steve Arneil,Steve Arneil,1934,2021,1959,1959,Shuri,Kyokushin kaikan|Karate|Goju-Ryu|Kyokushin|Shotokan|Wado-Ryu|Kenpo|Kung Fu|Kyokushin-kai|Kyokushinkai|Te,0,https://en.wikipedia.org/wiki/Steve_Arneil,Kyokushin kaikan,Karate,Goju-Ryu,Kyokushin,Shotokan,Wado-Ryu,Kenpo,Kung Fu,Kyokushin-kai,Kyokushinkai
Q7614246,Q7614246,Steve Waters,Steve Waters,Steve Waters,Steve,Waters,Steve,Waters,Steve Waters,Steve Waters,1965,,1990,1990,unknown,Te,0,https://en.wikipedia.org/wiki/Steve_Waters,Te,,,,,,,,,
C00554,,Susumu Tamamura,Susumu Tamamura,Susumu Tamamura,Susumu,Tamamura,Susumu,Tamamura,Susumu Tamamura,Susumu Tamamura,,,,,unknown,,1,,Karate,,,,,,,,,
C00555,,Tadahiko Otsuka,Tadahiko Otsuka,Tadahiko Otsuka,Tadahiko,Otsuka,Tadahiko,Otsuka,Tadahiko Otsuka,Tadahiko Otsuka,,,,,unknown,,1,,Karate,,,,,,,,,
C00556,,Tadashi Nakagawa,Tadashi Nakagawa,Tadashi Nakagawa,Tadashi,Nakagawa,Tadashi,Nakagawa,Tadashi Nakagawa,Tadashi Nakagawa,,,,,unknown,,1,,Karate,,,,,,,,,
Q1040902,Q1040902,Tadashi Nakamura,Tadashi Nakamura,Tadashi Nakamura,Tadashi,Nakamura,Tadashi,Nakamura,Tadashi Nakamura,Tadashi Nakamura,1929,2019,1954,1954,unknown,Te,0,https://en.wikipedia.org/wiki/Tadashi_Nakamura,Te,,,,,,,,,
Q2025214,Q2025214,Tadashi Yamashita,Tadashi Yamashita,Tadashi Yamashita,Tadashi,Yamashita,Tadashi,Yamashita,Tadashi Yamashita,Tadashi Yamashita,1942,,1967,1967,unknown,Shorin-ryu Kobayashi|Matayoshi Kobudo|Shorin-Ryu|Okinawan Kobudo|and kobudo|and Kobudo|Karate|Kobayashi Shorin-ryu Karate|Kobudo|Kung Fu|Okinawan Karate|Shorin Kan|Te,0,https://en.wikipedia.org/wiki/Tadashi_Yamashita,Shorin-ryu Kobayashi,Matayoshi Kobudo,Shorin-Ryu,Okinawan Kobudo,and kobudo,and Kobudo,Karate,Kobayashi Shorin-ryu Karate,Kobudo,Kung Fu
Q1360025,Q1360025,Taiji Kase,Taiji Kase,Taiji Kase,Taiji,Kase,Taiji,Kase,Taiji Kase,Taiji Kase,1929,2004,1954,1954,unknown,Shotokan|Karate|Japanese Karate|Shotokan Ryu|shotokanryu|Te,0,https://en.wikipedia.org/wiki/Taiji_Kase,Shotokan,Karate,Japanese Karate,Shotokan Ryu,shotokanryu,Te,,,,
C00564,,Taitei Kojo,Taitei Kojo,Taitei Kojo,Taitei,Kojo,Taitei,Kojo,Taitei Kojo,Taitei Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00565,,Takao Nohara,Takao Nohara,Takao Nohara,Takao,Nohara,Takao,Nohara,Takao Nohara,Takao Nohara,,,,,unknown,,1,,Karate,,,,,,,,,
C00566,,Takashi Kinjo,Takashi Kinjo,Takashi Kinjo,Takashi,Kinjo,Takashi,Kinjo,Takashi Kinjo,Takashi Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00567,,Takashi Kiokawa,Takashi Kiokawa,Takashi Kiokawa,Takashi,Kiokawa,Takashi,Kiokawa,Takashi Kiokawa,Takashi Kiokawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00568,,Takasuga Kitamura,Takasuga Kitamura,Takasuga Kitamura,Takasuga,Kitamura,Takasuga,Kitamura,Takasuga Kitamura,Takasuga Kitamura,,,,,unknown,,1,,Karate,,,,,,,,,
Q7677484,Q7677484,Takayoshi Nagamine,Takayoshi Nagamine,Takayoshi Nagamine,Takayoshi,Nagamine,Takayoshi,Nagamine,Takayoshi Nagamine,Takayoshi Nagamine,1945,2012,1970,1970,Naha,Matsubayashi-Ryu|Karate|Shorin-Ryu|Okinawan Karate|Te|World Matsubayashi-ryu,0,https://en.wikipedia.org/wiki/Takayoshi_Nagamine,Matsubayashi-Ryu,Karate,Shorin-Ryu,Okinawan Karate,Te,World Matsubayashi-ryu,,,,
Q598665,Q598665,Takayuki Kubota,Takayuki Kubota,Takayuki Kubota,Takayuki,Kubota,Takayuki,Kubota,Takayuki Kubota,Takayuki Kubota,1934,2024,1959,1959,Shuri,Gosoku-ryu|Karate|Gosoku RyuBackground|Te|Toshin-ryu,0,https://en.wikipedia.org/wiki/Takayuki_Kubota,Gosoku-ryu,Karate,Gosoku RyuBackground,Te,Toshin-ryu,,,,,
Q2911640,Q2911640,Takayuki Mikami,Takayuki Mikami,Takayuki Mikami,Takayuki,Mikami,Takayuki,Mikami,Takayuki Mikami,Takayuki Mikami,1933,,1958,1958,unknown,Shotokan|Karate|Japanese Karate|Te,0,https://en.wikipedia.org/wiki/Takayuki_Mikami,Shotokan,Karate,Japanese Karate,Te,,,,,,
Q7678008,Q7678008,Takemasa Okuyama,Takemasa Okuyama,Takemasa Okuyama,Takemasa,Okuyama,Takemasa,Okuyama,Takemasa Okuyama,Takemasa Okuyama,1944,,1969,1969,unknown,Shotokan|Gosoku-ryu|Karate|Te,0,https://en.wikipedia.org/wiki/Takemasa_Okuyama,Shotokan,Gosoku-ryu,Karate,Te,,,,,,
C00571,,Takenobu Uehara,Takenobu Uehara,Takenobu Uehara,Takenobu,Uehara,Takenobu,Uehara,Takenobu Uehara,Takenobu Uehara,,,,,unknown,,1,,Karate,,,,,,,,,
C00572,,Takeo Hiyagon,Takeo Hiyagon,Takeo Hiyagon,Takeo,Hiyagon,Takeo,Hiyagon,Takeo Hiyagon,Takeo Hiyagon,,,,,unknown,,1,,Karate,,,,,,,,,
C00573,,Takeshi Naito,Takeshi Naito,Takeshi Naito,Takeshi,Naito,Takeshi,Naito,Takeshi Naito,Takeshi Naito,,,,,unknown,,1,,Karate,,,,,,,,,
C00574,,Taketo Nakamura,Taketo Nakamura,Taketo Nakamura,Taketo,Nakamura,Taketo,Nakamura,Taketo Nakamura,Taketo Nakamura,,,,,unknown,,1,,Karate,,,,,,,,,
C00575,,Takeyuki Kinjo,Takeyuki Kinjo,Takeyuki Kinjo,Takeyuki,Kinjo,Takeyuki,Kinjo,Takeyuki Kinjo,Takeyuki Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
Q3210517,Q3210517,Shaolin Mantis,Shaolin Mantis,Shaolin Mantis,Shaolin,Mantis,Shaolin,Mantis,Shaolin Mantis,Shaolin Mantis,,,,,unknown,Kung Fu|Te,0,https://en.wikipedia.org/wiki/The_Deadly_Mantis_(1978_film),Kung Fu,Te,,,,,,,,
C00576,,Tankichi Nagamine,Tankichi Nagamine,Tankichi Nagamine,Tankichi,Nagamine,Tankichi,Nagamine,Tankichi Nagamine,Tankichi Nagamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00577,,Taro Shimabuku,Taro Shimabuku,Taro Shimabuku,Taro,Shimabuku,Taro,Shimabuku,Taro Shimabuku,Taro Shimabuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00578,,Taruu Kanagusuku,Taruu Kanagusuku,Taruu Kanagusuku,Taruu,Kanagusuku,Taruu,Kanagusuku,Taruu Kanagusuku,Taruu Kanagusuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00579,,Tatsumi Kojo,Tatsumi Kojo,Tatsumi Kojo,Tatsumi,Kojo,Tatsumi,Kojo,Tatsumi Kojo,Tatsumi Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00580,,Tatsunori Matsuda,Tatsunori Matsuda,Tatsunori Matsuda,Tatsunori,Matsuda,Tatsunori,Matsuda,Tatsunori Matsuda,Tatsunori Matsuda,,,,,unknown,,1,,Karate,,,,,,,,,
