teacher_id,teacher,student_id,student,confidence,evidence,direction_flipped
Q294548,Mas Oyama,Q919033,Hideyuki Ashihara,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Hideyuki_Ashihara | wikidata:P1066 | wikidata:P802,
Q294548,Mas Oyama,Q920672,Hatsuo Royama,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Hatsuo_Royama | wikidata:P1066 | wikidata:P802,
Q3028499,Kosaku Matsumora,C00173,Kama Higa,medium,book:Bishop p.85,
Q3028499,Kosaku Matsumora,C00195,Maeda Pechin,medium,book:Bishop p.85,
Q3028499,Kosaku Matsumora,C00261,Kodatsu Iha,medium,research:https://karateyalgomas.com/2016/01/02/notas-sobre-tomari-te-y-el-maestro-nakasone/ | research:https://fightingarts.com/examining-yasutsune-itosu-part-1/,
Q3028499,Kosaku Matsumora,N0128,Giki Yamazato,medium,book:Nagamine/Cramer/Guarelli PDF PAGE 63,
Q3028499,Kosaku Matsumora,N0149,Koho Kuba,medium,"book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 63",
Q3028499,Kosaku Matsumora,Q1147708,Choki Motobu,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dki | research:https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dy%C5%AB | wikidata:P1066 | wikidata:P802,
Q3028499,Kosaku Matsumora,Q2393877,Chotoku Kyan,high,infobox:students | infobox:teacher | text_pattern:taught,
Q3028499,Kosaku Matsumora,Q706389,Choyu Motobu,medium,infobox:teacher | research:https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dy%C5%AB | text_pattern:learned_from,
Q3028499,Kosaku Matsumora,Q722028,Kentsu Yabu,medium,infobox:teacher,
Q3028499,Kosaku Matsumora,W0018,Bokuhitsu Nakazato,high,research:https://ryukyu-bugei.com/?p=7351,
Q3028499,Kosaku Matsumora,W0020,Kin Ryojin and Kin Ryosho,medium,"book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 115",
Q30928815,Tatsusaburo Nakayama,Q386415,Hironori Otsuka,high,wikidata:P1066,
Q3136331,Hironori Otsuka II,A0095,Kazutaka Otsuka (Hironori Otsuka III),medium,research:https://en.wikipedia.org/wiki/Wad%C5%8D-ry%C5%AB | research:https://www.facebook.com/budojapan.tokyo/videos/wado-ryu-karate-do-hironori-otsuka-3rd-soke/3875314615857688/,
Q3139173,Hohan Soken,A0054,Kensei Taba,low,research:https://moeweb.wixsite.com/shorin-ryu/taba-kensei | research:https://karatedr.com/about-us,
Q3139173,Hohan Soken,A0065,Takaya Yabiku,high,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | research:https://okinawa-karate-moerfelden.org/en/lineage-of-the-masters/,
Q3139173,Hohan Soken,A0066,Yuichi Kuda,high,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | research:https://villagekarate.com/lineage/ | research:http://www.geocities.ws/karatejmh/Yuichikuda.htm,
Q3139173,Hohan Soken,A0067,Tomosada Kuda,low,research:https://matsumurakenpobischofsheim.wordpress.com/uber-uns/,
Q3139173,Hohan Soken,A0069,Seizan Kinjo,medium,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | research:https://www.ikigaiway.com/interview-ronald-lindsey-matsumura-seito-9th-dan-part-1/ | research:https://www.bastropprovidencefuneralhome.com/obituaries/ronald-lindsey,
Q3139173,Hohan Soken,A0070,Ronald Lindsey,medium,research:https://www.ikigaiway.com/interview-ronald-lindsey-matsumura-seito-9th-dan-part-1/ | research:https://www.bastropprovidencefuneralhome.com/obituaries/ronald-lindsey,
Q3139173,Hohan Soken,A0071,James Coffman,medium,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken,
Q3139173,Hohan Soken,A0074,Ricky Rose,low,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | research:https://en.wikipedia.org/wiki/Nishihira_Kosei,
Q3139173,Hohan Soken,A0075,Theodore Lange,low,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | research:https://en.wikipedia.org/wiki/Nishihira_Kosei,
Q3139173,Hohan Soken,A0113,Seifuku Nitta,low,research:https://shuriway.com/nitta.html | research:https://usadojo.com/seifuku-nitta/,
Q3139173,Hohan Soken,A0214,Yoshimatsu Akamine,medium,research:https://akaminekaratedojo.localinfo.jp | research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | research:https://okic.odks.jp/pdf/okinawadojolist.pdf,
Q3139173,Hohan Soken,C00002,Akio Kinjo,high,research:https://medium.com/@motobu715/sh%C5%8D-sanchin-matsumuras-sanchin-b529b7383e97,
Q3139173,Hohan Soken,C00066,Fusei Kise,high,research:https://www.kenshin-kan.com/hanshi-fusei-kise/ | research:http://www.geocities.ws/karatejmh/fuseikise.htm,
Q3139173,Hohan Soken,C00097,Hideo Nakazato,medium,book:Bishop p.59,
Q3139173,Hohan Soken,C00103,Jushin Kohama,medium,book:Bishop p.59,
Q3139173,Hohan Soken,C00279,Seiki Arakaki,high,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken,
Q3139173,Hohan Soken,C00370,Mitsuo Inoue,medium,research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken,
Q3139173,Hohan Soken,J0008,Takeshi Miyagi,medium,research:https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%9F%8E%E9%A9%8D,
Q3139173,Hohan Soken,Q276730,Kosei Nishihira,high,infobox:students | research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | research:https://en.wikipedia.org/wiki/Nishihira_Kosei | wikidata:P802,
Q3139173,Hohan Soken,Q5104212,Chokei Kishaba,high,infobox:students | research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | wikidata:P802,
Q3139173,Hohan Soken,Q7373534,Roy Y. Suenaka,high,infobox:students | research:https://en.wikipedia.org/wiki/Hohan_S%C5%8Dken | wikidata:P802,
Q3194253,Katsuya Miyahira,A0041,Yoshihide Shinzato,medium,research:https://es.wikipedia.org/wiki/Yoshihide_Shinzato,
Q3194253,Katsuya Miyahira,C00080,Hiroyuki Shinkai,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00207,Kasei Shimabuku,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00240,Noboru Teruya,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00271,Seigi Shiroma,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00273,Seiichi Shiroma,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00278,Seiken Tamanaha,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00320,Makoto Tanizoe,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00365,Meiyu Takara,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00375,Morinobu Maeshiro,high,research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Shid%C5%8Dkan | research:https://www.shorinryu.de/eng/representation.html,
Q3194253,Katsuya Miyahira,C00399,Yoshio Okawa,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00475,Seikichi Higa,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00481,Seiko Goya,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00489,Seisho Hanashiro,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00509,Shinkichi Ishimine,medium,book:Bishop p.111,
Q3194253,Katsuya Miyahira,C00521,Shoei Miyazato,medium,research:https://en.wikipedia.org/wiki/Beikoku_Shidokan,
Q3194253,Katsuya Miyahira,J0005,Seigi Ishikawa,medium,research:https://beisho.org/historical_12.html,
Q3194253,Katsuya Miyahira,J0008,Takeshi Miyagi,medium,research:https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%9F%8E%E9%A9%8D,
Q3194253,Katsuya Miyahira,J0010,Seiyū Nakamura,medium,research:https://travel67.com/2014/06/06/seiyu-nakamura-10th-dan-okinawa-dentou-shidokan-karate-and-kobujutsu/,
Q3194253,Katsuya Miyahira,J0019,Tokuyama Yoshinori (usually romanised Yoshiki Tokuyama),high,research:https://www.karatedohshudokanmx.com/or%C3%ADgenes/yoshiki-tokuyama (trained under Miyahira from 1975; awarded 9th dan hanshi in Okinawa Shorin-ryu on 12 December 2004),
Q3194253,Katsuya Miyahira,J0030,Kiyoshi Tsuha,medium,research:https://virginiadojo.com/okinawan-shidokan-karate-10th-dans-who-is-who/,
Q3194253,Katsuya Miyahira,Q7446770,Seikichi Iha,high,research:https://en.wikipedia.org/wiki/Beikoku_Shidokan | research:https://www.gatewayshidokan.com/karate-lineage | wikidata:P802,
Q320773,Shigeru Oyama,Q4340863,Yasuhiko Oyama,low,research:https://en.wikipedia.org/wiki/Shigeru_Oyama,
Q3257815,Loek Hollander,Q3182349,John Reeberg,medium,infobox:students,
Q348074,Hiroshi Shirai,Q110022261,Paolo Biotti Natoli,high,wikidata:P802,
Q348074,Hiroshi Shirai,Q3840266,Luigi Zoia,high,infobox:students | wikidata:P802,
Q348074,Hiroshi Shirai,Q72716,Pino Presti,medium,infobox:students,
Q3482287,Shinpan Gusukuma,C00129,Horoku Ishikawa,high,research:https://en.wikipedia.org/wiki/Shinpan_Gusukuma,
Q3482287,Shinpan Gusukuma,C00298,Koshin Shiroma,medium,book:Bishop p.126,
Q3482287,Shinpan Gusukuma,C00514,Shinsuke Kaneshima,high,book:Bishop p.128,
Q3482287,Shinpan Gusukuma,J0006,Seitoku Ishikawa,medium,research:https://kyudomugen.com/karateka/,
Q3482287,Shinpan Gusukuma,J0073,Hiroyasu Tamae,high,research:https://www.weblio.jp/content/玉得博康,
Q3482287,Shinpan Gusukuma,Q557301,Ankichi Arakaki,high,infobox:teacher | wikidata:P1066 | wikidata:P802,
Q3482287,Shinpan Gusukuma,Q7446703,Seiichi Iju,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Shinpan_Gusukuma | text_pattern:learned_from | wikidata:P1066 | wikidata:P802,
Q3482287,Shinpan Gusukuma,Q7446770,Seikichi Iha,high,research:https://en.wikipedia.org/wiki/Shinpan_Gusukuma | wikidata:P802,
Q3482635,Shugoro Nakazato,A0024,Sokuichi Gibu,high,research:http://shoryukan.com/history/sokuichi-gibu/ | research:https://newcastlekarate.wordpress.com/in-memory-of-sokuichi-gibu-hanshi-10th-dan/,
Q3482635,Shugoro Nakazato,A0036,Doug Perry,high,research:http://findingkarate.com/wordpress/doug-perry/ | research:https://westernkarate.com/doug-perry-shorinkan/,
Q3482635,Shugoro Nakazato,A0037,Noel Smith,high,research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Sh%C5%8Drinkan,
Q3482635,Shugoro Nakazato,A0038,Eddie Bethea,high,research:https://en.wikipedia.org/wiki/Shugoro_Nakazato | research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Sh%C5%8Drinkan,
Q3482635,Shugoro Nakazato,A0039,Kazumasa Yokoyama,low,research:https://en.wikipedia.org/wiki/Shugoro_Nakazato,
Q3482635,Shugoro Nakazato,B0007,Jesus Martinez,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00007,Bob Hurten,low,research:https://sites.google.com/site/nakazatokaratecom/why-nakazato-ha,
Q3482635,Shugoro Nakazato,C00010,Bunsaku Yosekawa,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00012,Bus Martin,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00036,Emory Turner,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00038,Choshin Ahagon,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00039,Frank Hargrove,high,research:https://www.thedojo.us/instructors-kyoshi-hargrove/frank-hargrove | research:https://sites.google.com/site/nakazatokaratecom/nakazato-teaches-frank-hargrove,
Q3482635,Shugoro Nakazato,C00055,Ernest Estrada,high,research:https://en.wikipedia.org/wiki/Shugoro_Nakazato,
Q3482635,Shugoro Nakazato,C00068,Gamini Soysa,low,research:https://usadojo.com/gamini-soysa/ | research:https://oskfi.com/Kyoshi-Gamini-Soysa.html,
Q3482635,Shugoro Nakazato,C00069,Geiji Morisono,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00089,Isao Oshiro,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00094,Jiro Shiroma,low,research:https://sites.google.com/site/nakazatokaratecom/why-nakazato-ha | research:https://obi-karateschool.com/,
Q3482635,Shugoro Nakazato,C00193,Lee Bates,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00242,Noboyuki Iguchi,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00245,Kenyu Chinen,high,research:https://www.oshukai.com/information/sensei-chinen/ | research:https://pl.wikipedia.org/wiki/Kenyu_Chinen,
Q3482635,Shugoro Nakazato,C00347,Masaru Yonamine,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00368,Minoru Nakazato,high,research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Sh%C5%8Drinkan | research:https://karateshorinkan.in/Minoru-Nakazato.html | research:https://okinawa-karate-navi.com/en/dojo/detail/59/,
Q3482635,Shugoro Nakazato,C00397,Noriyasu Kinjo,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00430,Rod Lipka,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00520,Shiyu Toma,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00623,Tsugio Yonezawa,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00650,Yeiko Nakahara,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,C00669,Yusuke Horiyama,medium,book:Bishop p.120,
Q3482635,Shugoro Nakazato,J0011,Seiei Nakaza,medium,research:https://www.kiyobukan.com/about-us/hanshi-judan-nakaza-seiei,
Q3482635,Shugoro Nakazato,J0017,Giyu Gibo,high,"research:https://matsumura-kai.com/okinawa-shorin-ryu-shobu-kan-association/ (promoted to 9th dan in 2005 by Shugoro Nakazato, Shorinkan president; Gibo was Chief Advisor of the Shorinkan South Asia federation)",
Q3482635,Shugoro Nakazato,J0044,Noritsune Genka,high,research:https://www.sanchinbushi.com/news-archive/43-shorinkan-midwest-okinawan-connection-camp-may-20-21-a-22,
Q3482635,Shugoro Nakazato,J0045,Yoshimasa Matsuda,high,research:https://travel67.com/2023/06/16/sensei-masters-of-okinawan-karate-s23-yoshimasa-matsuda/,
Q3482635,Shugoro Nakazato,Q130739281,Naonobu Ahagon,high,research:https://en.wikipedia.org/wiki/Ahagon_Naonobu,
Q3482635,Shugoro Nakazato,Q2025214,Tadashi Yamashita,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Sh%C5%8Drinkan | research:https://en.wikipedia.org/wiki/Shugoro_Nakazato | text_context:teacher_keyword | text_pattern:learned_from,
Q3519204,Tetsuji Murakami,Q1335481,Henry Plee,medium,infobox:students,
Q3519204,Tetsuji Murakami,Q19325706,Vernon Bell,medium,infobox:students,
Q356335,Choi Hong-hi,A0179,Rhee Ki-ha,high,research:https://en.wikipedia.org/wiki/Rhee_Ki-ha,
Q356335,Choi Hong-hi,A0180,Park Jong-soo,high,research:https://en.wikipedia.org/wiki/Original_masters_of_taekwondo | research:https://en.wikipedia.org/wiki/Park_Jong-soo_(taekwondo),
Q356335,Choi Hong-hi,A0181,Park Jung-tae,low,research:https://en.wikipedia.org/wiki/Park_Jung-tae,
Q356335,Choi Hong-hi,A0182,Choi Chang-keun,medium,research:https://en.wikipedia.org/wiki/Choi_Chang-keun | research:https://en.wikipedia.org/wiki/Original_masters_of_taekwondo,
Q356335,Choi Hong-hi,A0183,Kong Young-il,high,research:https://en.wikipedia.org/wiki/Kong_Young-il,
Q356335,Choi Hong-hi,J0152,Kim Bok-man,high,research:https://ko.wikipedia.org/wiki/김복만_(무술가),
Q356335,Choi Hong-hi,J0153,Choi Kwang-jo,medium,research:https://en.wikipedia.org/wiki/Choi_Kwang_Do,
Q356335,Choi Hong-hi,J0157,Ko Jae-chun,medium,research:https://itftkd.sport/history/pioneers/,
Q356335,Choi Hong-hi,J0175,Choi Jung-hwa,high,research:https://en.wikipedia.org/wiki/Choi_Jung-hwa,
Q356335,Choi Hong-hi,J0177,Kwon Jae-hwa,low,research:https://itftkd.sport/history/pioneers/,
Q3772405,Kanken Toyama,A0152,Yun Kwae-byung,high,research:https://en.wikipedia.org/wiki/Yun_Kwae-byung | research:https://en.wikipedia.org/wiki/Jidokwan,
Q3772405,Kanken Toyama,A0154,Yoon Byung-in,high,research:https://en.wikipedia.org/wiki/Yoon_Byung-in | research:https://en.wikipedia.org/wiki/Chang_Moo_Kwan,
Q3772405,Kanken Toyama,A0157,Kim Ki-whang,high,research:https://en.wikipedia.org/wiki/Ki_Whang_Kim | research:https://taekwondohalloffame.com/honorees/great-grand-master-ki-whang-kim/,
Q3772405,Kanken Toyama,A0168,Eizo Onishi,high,research:https://it.wikipedia.org/wiki/Koei-Kan | research:https://en-academic.com/dic.nsf/enwiki/3706481,
Q3772405,Kanken Toyama,A0227,Isao Ichikawa,high,research:https://doshinkan.or.at/en/history/ | research:http://www.doshinkan.pl/dojo_poland/english/geschichte.html,
Q3772405,Kanken Toyama,J0019,Tokuyama Yoshinori (usually romanised Yoshiki Tokuyama),high,"research:https://www.karatedohshudokanmx.com/or%C3%ADgenes/yoshiki-tokuyama (became a disciple of Toyama Kanken in 1963 until Toyama's death in 1966; note the roster row Q3772405 carries the romaji 'Kanken Oyadomari' but its kanji 遠山寛賢 is Toyama Kanken, the Shudokan founder)",
Q3772405,Kanken Toyama,J0072,Masafumi Suzuki,low,research:https://amahof.asn.au/members/1996-2/masafumi-suzuki/,
Q3772405,Kanken Toyama,J0074,Norio Nakamura,medium,research:https://ja.wikipedia.org/wiki/錬武舘,
Q3772405,Kanken Toyama,Q2149940,Richard Kim,high,wikidata:P802,
Q3772405,Kanken Toyama,W0002,Hiroshi Kinjo,high,research:https://ja.wikipedia.org/wiki/金城裕,
Q384558,Masatoshi Nakayama,A0022,Katsunori Tsuyama,medium,research:http://findingkarate.com/wordpress/katsunori-tsuyama/ | research:https://www.karate-gasshuku.de/team/katsunori-tsuyama/,
Q384558,Masatoshi Nakayama,C00342,Masao Kawasoe,high,research:https://brothockkarateclub.wordpress.com/sensei-masao-kawasoe/ | research:http://www.ketteringkarate.org/kawasoe.html,
Q384558,Masatoshi Nakayama,J0116,Takeshi Oishi,low,research:https://ja.wikipedia.org/wiki/日本空手協会,
Q384558,Masatoshi Nakayama,Q124766,Hidetaka Nishiyama,medium,infobox:students | infobox:teacher,
Q384558,Masatoshi Nakayama,Q1360025,Taiji Kase,medium,infobox:students | infobox:teacher,
Q384558,Masatoshi Nakayama,Q15845026,Koichiro Okuma,high,wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845027,Yuko Hirayama,high,wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845030,Satoshi Takahashi,high,wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845032,Takuya Taniyama,high,wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845033,Yasuo Hanzaki,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845034,Seizo Izumiya,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845035,Katsutoshi Shiina,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845038,Yasunori Ogura,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845041,Takenori Imura,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845047,Toshihiro Mori,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15845053,Yoshiharu Osaka,high,infobox:students | infobox:teacher | wikidata:P1066 | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15987564,Masaaki Ueki,high,wikidata:P802,
Q384558,Masatoshi Nakayama,Q15987736,Shigeru Takashina,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15987804,Hideo Yamamoto,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q15987806,Tomio Imamura,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q1737900,Keigo Abe,high,infobox:students | infobox:teacher | text_pattern:learned_from | wikidata:P1066 | wikidata:P802,
Q384558,Masatoshi Nakayama,Q1937515,Minoru Kawawada,high,infobox:students | wikidata:P802,
Q384558,Masatoshi Nakayama,Q29043333,Stan Schmidt,medium,infobox:students,
Q384558,Masatoshi Nakayama,Q2911640,Takayuki Mikami,high,infobox:students | infobox:teacher | wikidata:P1066 | wikidata:P802,
Q384558,Masatoshi Nakayama,Q2915906,Teruyuki Okazaki,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Teruyuki_Okazaki,
Q384558,Masatoshi Nakayama,Q348074,Hiroshi Shirai,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Hiroshi_Shirai | wikidata:P1066 | wikidata:P802,
Q384558,Masatoshi Nakayama,Q381799,Cary-Hiroyuki Tagawa,medium,infobox:students,
Q384558,Masatoshi Nakayama,Q471629,Hirokazu Kanazawa,high,infobox:students | infobox:teacher,
Q384558,Masatoshi Nakayama,Q5490474,Frank Woon-a-tai,high,wikidata:P802,
Q384558,Masatoshi Nakayama,Q665589,Mikio Yahara,medium,research:https://emptymindfilms.com/mikio-yahara-sensei-and-the-killing-blow/ | research:http://findingkarate.com/wordpress/spotlight-mikio-yahara-one-killing-blow/,
Q384558,Masatoshi Nakayama,Q709520,Tetsuhiko Asai,medium,infobox:students | infobox:teacher,
Q384558,Masatoshi Nakayama,Q716133,Keinosuke Enoeda,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Keinosuke_Enoeda | wikidata:P1066 | wikidata:P802,
Q384558,Masatoshi Nakayama,Q7366021,Ronnie Watt,high,wikidata:P802,
Q384558,Masatoshi Nakayama,Q7397534,Sadamu Uriu,high,infobox:students,
Q384558,Masatoshi Nakayama,Q8062088,Yutaka Yaguchi,high,infobox:students | infobox:teacher | wikidata:P1066 | wikidata:P802,
Q384558,Masatoshi Nakayama,Q896129,Hideo Ochi,medium,infobox:students,
Q384558,Masatoshi Nakayama,Q922328,Masahiko Tanaka,high,infobox:students | research:https://en.wikipedia.org/wiki/Masahiko_Tanaka_(karateka) | wikidata:P802,
Q38585428,Shigeru Nakamura,A0019,Seiyu Oyata,high,research:https://en.wikipedia.org/wiki/Ry%C5%AB-te | research:https://www.ryukyu-kempo.org/new-article,
Q38585428,Shigeru Nakamura,A0020,Shian Toma,medium,research:https://seidokankarate.org/shian-toma-biography | research:http://www.jukokai.com/the-legacy-of-shian-toma-seidokan-karate.html | research:https://en.wikipedia.org/wiki/Okinawa_Seidokan,
